speech_id,keybert_keywords
CREC-2023-06-05-pt1-PgH2717-4-14,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-05-pt1-PgH2717-4-15,"['framework established sec', 'focusing investors', 'investors knowledgeable really', 'prevented investing accredited', 'change accredited investor']"
CREC-2023-06-05-pt1-PgH2717-4-16,"['colleagues support', '835']"
CREC-2023-06-05-pt1-PgH2717-4-17,"['securities act 1933', 'purchase restricted securities', 'eligibility criteria accredited', 'restricted securities 835', 'accredited investor relies']"
CREC-2023-06-05-pt1-PgH2719-0,"['accredited investor', '1933 dodd', 'consumer protection act', 'pass 1579 amend', 'wall street reform']"
CREC-2023-06-05-pt1-PgH2719-10,"['remarks include extraneous', 'consent', 'ask unanimous', 'members legislative', 'days revise extend']"
CREC-2023-06-05-pt1-PgH2719-13,"['private investments 1579', 'investor definition review', 'investor satisfy qualify', 'accredited investor years', 'designations credentials investor']"
CREC-2023-06-05-pt1-PgH2719-14,"['qualify accredited', 'losses wealth standard', 'investor definition review', 'standards developed sec', 'wealth really proxy']"
CREC-2023-06-05-pt1-PgH2719-15,"['author chairman oversight', 'subcommittee committee financial', 'huizenga author', 'gentleman michigan', 'yield time consume']"
CREC-2023-06-05-pt1-PgH2719-16,"['knowledgeable investors', 'markets facilitate capital', 'investor immigrant', 'capital markets legislation', 'businesses investors michigan']"
CREC-2023-06-05-pt1-PgH2719-17,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-05-pt1-PgH2719-18,"['core definition sec', 'thinks sec distracted', 'initial public offerings', 'sec amend', 'mission controversy investors']"
CREC-2023-06-05-pt1-PgH2719-19,"['balance time', 'colleagues support', '1579']"
CREC-2023-06-05-pt1-PgH2719-20,"['definition investor securities', 'designations credentials commission', 'securities act 1933', 'regulations additionally sec', '1579 accredited investor']"
CREC-2023-06-05-pt1-PgH2721-0,"['rules pass 2593', 'senior investors', 'create interdivisional taskforce', 'exchange commission', 'suspend rules']"
CREC-2023-06-05-pt1-PgH2721-8,"['remarks include extraneous', 'consent', 'ask unanimous', 'members legislative', 'days revise extend']"
CREC-2023-06-05-pt1-PgH2721-11,"['impacting investors age', 'financial exploitation senior', 'senior investors fall', 'senior security', 'senior security act']"
CREC-2023-06-05-pt1-PgH2721-12,"['different order told', 'dealing 2593', 'return 2608 2610', 'taking bills different', 'chairwoman subcommittee']"
CREC-2023-06-05-pt1-PgH2721-13,"['colloquy', 'yield', 'yield purpose', 'gentleman']"
CREC-2023-06-05-pt1-PgH2721-14,"['yield', 'missouri', 'gentlewoman', 'yield gentlewoman', 'gentlewoman missouri']"
CREC-2023-06-05-pt1-PgH2721-15,"['deepest apologies returning', 'apologies', 'member bit', 'order right finished', 'inform ranking']"
CREC-2023-06-05-pt1-PgH2721-16,"['cost older americans', 'seniors lose trust', 'scams lead significant', '2020 financial scams', 'senior security act']"
CREC-2023-06-05-pt1-PgH2721-17,"['gentleman new jersey', 'mr gottheimer speak', 'pleased author', 'piece legislation supportive', 'bipartisan manner 2593']"
CREC-2023-06-05-pt1-PgH2721-18,"['mr', 'new jersey', 'yield time', 'consume gentleman', 'gottheimer author']"
CREC-2023-06-05-pt1-PgH2721-19,"['retirement savings stolen', 'retirement savings appalling', 'seniors vulnerable adults', 'seniors targeted fraudsters', 'bipartisan senior security']"
CREC-2023-06-05-pt1-PgH2721-20,"['urge', 'strongly', 'reserve balance time', 'colleagues support', '2593']"
CREC-2023-06-05-pt1-PgH2721-21,"['crafting legislation', 'speaker passed', 'votes committee commend', 'fraudsters mr gottheimer', 'protect seniors scamsters']"
CREC-2023-06-05-pt1-PgH2721-22,"['2593 wonderful piece', 'help seniors kind', 'urge colleagues support', 'financial security', 'bipartisan legislation going']"
CREC-2023-06-05-pt1-PgH2721-23,"['relating investors age', 'exploitation senior citizens', 'investor taskforce', 'taskforce securities', 'senior security act']"
CREC-2023-06-05-pt1-PgH2727-0,"['suspend rules', 'draft registration submissions', 'waters confidential draft', '2793 amend securities', 'act 1933 expand']"
CREC-2023-06-05-pt1-PgH2727-8,"['consent', 'remarks include extraneous', 'ask unanimous', 'members legislative', 'days revise extend']"
CREC-2023-06-05-pt1-PgH2727-11,"['ipo biotech', 'small companies seek', 'companies egcs qualify', 'investors filing ipo', 'public offerings act']"
CREC-2023-06-05-pt1-PgH2727-12,"['offerings act', 'esg submit confidential', 'sec staff registration', 'nonpublic review allows', 'companies sec adopted']"
CREC-2023-06-05-pt1-PgH2727-13,"['urge', 'balance time', '2793', 'colleagues support']"
CREC-2023-06-05-pt1-PgH2727-14,"['allows statute issuers', 'draft registration statement', 'initial public offering', 'issuers securities communicate', 'offerings act 2023']"
CREC-2023-06-05-pt1-PgH2727-18,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-06-05-pt1-PgH2729-0,"['companies undertake', 'costs associated small', 'exchange commission carry', 'initial public', '2812 require securities']"
CREC-2023-06-05-pt1-PgH2729-7,"['consent', 'remarks include extraneous', 'ask unanimous', 'members legislative', 'days revise extend']"
CREC-2023-06-05-pt1-PgH2729-10,"['ipo significant step', 'offerings ipos public', 'capital ipo significant', 'ipo companies spend', 'market ipo underwriting']"
CREC-2023-06-05-pt1-PgH2729-11,"['underwriting costs small', 'underwriting services public', 'fees underwriting spread', 'prospective investors underwriters', 'ipo underwriting']"
CREC-2023-06-05-pt1-PgH2729-12,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-05-pt1-PgH2729-13,"['consume', 'gentleman', 'yield time', 'connecticut', 'himes author']"
CREC-2023-06-05-pt1-PgH2729-14,"['percent ipos raised', 'jobs act estimated', 'reduce costs companies', 'underwriters lot money', 'price going public']"
CREC-2023-06-05-pt1-PgH2729-15,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-05-pt1-PgH2729-16,"['fairer underwriting', 'support passed', 'companies need robust', 'connecticut said costs', 'costs coming technology']"
CREC-2023-06-05-pt1-PgH2729-17,"['urge', 'balance time', '2812', 'colleagues support']"
CREC-2023-06-05-pt1-PgH2729-18,"['boost houston businesses', 'ipo cost', 'initial public offering', 'businesses equip congress', 'funding houston area']"
CREC-2023-06-05-pt1-PgH2729-22,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-06-05-pt1-PgH2734-4-1,"['safety legislation change', 'gun violence day', 'retraumatized shooting school', 'pass commonsense gun', 'gun owners frustrated']"
CREC-2023-06-06-pt1-PgE525-3-2,"['unfunded mandate finra', 'association finra sponsors', 'investors act 2023', 'registered national securities', 'sec establish examination']"
CREC-2023-06-06-pt1-PgE528-2,"['improvement act congressman', 'federally funded manufacturing', 'partnership centers local', 'commerce manufacturing extension', 'union representative']"
CREC-2023-06-07-pt1-PgE531-6-2,"['tribes recognition sickey', 'coushatta tribe serving', 'condolences ernest sickey', 'leader coushatta tribe', 'ernest sickey born']"
CREC-2023-06-07-pt1-PgE534-2-2,"['congress section 321', 'fiscal responsibility', 'citizen agency ability', 'environmental effects reasonable', 'environmental review nepa']"
CREC-2023-06-12-pt1-PgE542-2-2,"['honor fellow female', 'anniversary women armed', 'memorial post 1612', 'veterans sunday june', 'flats american legion']"
CREC-2023-06-12-pt1-PgH2800-0,"['abraham', 'purposes amended', 'establish department state', 'suspend rules pass', 'position special envoy']"
CREC-2023-06-12-pt1-PgH2800-8,"['consent', 'extraneous material measure', 'members legislative', 'ask unanimous', 'days revise extend']"
CREC-2023-06-12-pt1-PgH2800-11,"['uae israel announced', 'interests arab partners', 'activities nuclear iran', 'iran threat entire', 'strengthen relationships israel']"
CREC-2023-06-12-pt1-PgH2800-12,"['abraham accords mr', 'arab states', 'palestinians enhance prospects', 'peace middle east', 'expansion abraham accords']"
CREC-2023-06-12-pt1-PgH2800-13,"['consume gentleman new', 'yield time consume', 'york mr', 'lawler member committee', 'foreign affairs author']"
CREC-2023-06-12-pt1-PgH2800-14,"['special envoy biden', 'abraham accords key', 'special envoy responsible', '2020 abraham accords', 'abraham accords act']"
CREC-2023-06-12-pt1-PgH2800-15,"['friend', 'new york', 'gentleman new', 'yield minutes', 'torres']"
CREC-2023-06-12-pt1-PgH2800-16,"['israel yes negotiations', 'bridge israel arab', 'abraham accords achievement', 'peace middle east', 'abraham accords affirmation']"
CREC-2023-06-12-pt1-PgH2800-17,"['time', 'reserve balance', 'balance time', 'speakers', 'speakers reserve']"
CREC-2023-06-12-pt1-PgH2800-18,"['need engaged diplomatic', 'diplomacy words need', 'support peaceful region', 'relations israel countries', 'congress normalization diplomatic']"
CREC-2023-06-12-pt1-PgH2800-19,"['built agreements egypt', 'progress want peace', 'ambassadors uae countries', 'tired palestinians saying', 'difference abraham accords']"
CREC-2023-06-12-pt1-PgH2800-23,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-06-12-pt1-PgH2803-2-0,"['improve disaster', 'act 2023', 'supplemental appropriations act', 'pass 662 amend', 'relief funding agricultural']"
CREC-2023-06-12-pt1-PgH2803-2-9,"['remarks include extraneous', 'consent', 'members legislative', 'days revise extend', 'ask unanimous']"
CREC-2023-06-12-pt1-PgH2803-2-12,"['help citrus growers', 'florida department agriculture', 'agricultural losses hurricanes', 'citrus groves costing', 'appropriated disaster funds']"
CREC-2023-06-12-pt1-PgH2803-2-13,"['hurricane make', 'provide funding states', 'hurricane nicole', 'assistance act 2023', 'florida crop critical']"
CREC-2023-06-12-pt1-PgH2803-2-14,"['florida', 'yield time', 'distinguished gentleman', 'time consume distinguished', 'scott franklin']"
CREC-2023-06-12-pt1-PgH2803-2-15,"['assistance block grants', 'citrus industry devastated', 'losses natural disasters', 'relief funds block', 'florida department agriculture']"
CREC-2023-06-12-pt1-PgH2803-2-16,"['additional', 'balance time', 'speakers']"
CREC-2023-06-12-pt1-PgH2803-2-17,"['time', 'yield balance', 'balance time', 'adoption', 'urge']"
CREC-2023-06-12-pt1-PgH2803-0,"['pass 467 modify', 'state maritime', 'incentive payment', 'suspend rules', 'age requirement student']"
CREC-2023-06-12-pt1-PgH2803-8,"['remarks insert extraneous', 'consent', 'members legislative', 'ask unanimous', 'days revise extend']"
CREC-2023-06-12-pt1-PgH2803-11,"['navy reserve proud', 'serve navy reserve', 'act cadets act', 'cadets great lakes', 'legislation house cadets']"
CREC-2023-06-12-pt1-PgH2803-12,"['cadets attend state', 'eligibility people age', 'raises age requirement', 'age merchant mariner', 'maritime academies commit']"
CREC-2023-06-12-pt1-PgH2803-13,"['yield balance', 'urge', 'balance time', 'members support']"
CREC-2023-06-12-pt1-PgH2803-17,"['order', 'object vote', 'quorum present make']"
CREC-2023-06-13-pt1-PgE553-2-3,"['standards corrosion mitigation', 'federally funded bridge', 'office corrosion policy', 'reintroduce bridge corrosion', 'qualified trained corrosion']"
CREC-2023-06-13-pt1-PgE553-3-2,"['recent fuel spill', 'defueling decommissioning red', 'underground tanks capacity', 'honolulu provides water', 'red hill health']"
CREC-2023-06-13-pt1-PgE555-4-1,"['palestinian lands american', 'israeli child palestinian', 'imprisoning palestinian children', 'palestinian children undermines', 'human rights palestinian']"
CREC-2023-06-13-pt1-PgH2834-7,"['251', 'rollcall', 'nay intended', 'mistakenly voted']"
CREC-2023-06-13-pt1-PgH2844-1,"['record 1615', 'days revise extend', 'members legislative', 'legislation include extraneous', 'ask unanimous consent']"
CREC-2023-06-13-pt1-PgH2844-7,"['stoves allowing cpsc', 'price gas stoves', 'universal ban gas', 'agree banning gas', 'stove protection freedom']"
CREC-2023-06-13-pt1-PgH2844-8,"['life protecting consumers', 'products 1615 prevent', 'safety standards issues', 'commission banning gas', 'stoves ridiculous banning']"
CREC-2023-06-13-pt1-PgH2844-9,"['distinguished', 'washington', 'yield minutes', 'gentlewoman', 'mrs rodgers chairperson']"
CREC-2023-06-13-pt1-PgH2844-10,"['ban gas', 'ban appliance preferred', 'cost gas stoves', 'gas stoves aren', 'freedom decide stove']"
CREC-2023-06-13-pt1-PgH2844-11,"['data commerce subcommittee', 'ranking member innovation', 'yield time consume', 'schakowsky', 'gentlewoman illinois ms']"
CREC-2023-06-13-pt1-PgH2844-12,"['stove decided', 'hysteria gas stoves', 'preferred gas stoves', 'changes gas stoves', 'stoves taking away']"
CREC-2023-06-13-pt1-PgH2844-13,"['north dakota', 'vice chairman', 'mr armstrong', 'energy commerce', 'yield minutes']"
CREC-2023-06-13-pt1-PgH2844-14,"['banned hazardous product', 'prevents commission banning', 'advocating ban gas', 'gas stoves addressing', 'stoves agree consumer']"
CREC-2023-06-13-pt1-PgH2844-15,"['banning gas', 'say commission regulate', 'stoves dangerous', 'safety commission conducting', 'consumer product safety']"
CREC-2023-06-13-pt1-PgH2844-16,"['good friend', 'mr', 'johnson good', 'yield minutes', 'ohio']"
CREC-2023-06-13-pt1-PgH2844-17,"['jose andres exemption', 'strong support 1615', 'rise', 'gives celebrity chef', 'use gas stoves']"
CREC-2023-06-13-pt1-PgH2844-18,"['need cars stoves', 'gas ban new', 'electric stoves city', 'natural gas ban', 'stoves efficient perform']"
CREC-2023-06-13-pt1-PgH2844-19,"['hazardous activity going', 'stoves want', 'municipality prohibiting gas', 'stove town california', 'celebrity stoves hollywood']"
CREC-2023-06-13-pt1-PgH2844-20,"['effective member committee', 'mr joyce', 'gentleman pennsylvania', 'yield minutes', 'energy commerce']"
CREC-2023-06-13-pt1-PgH2844-21,"['stove protection', 'weaponization government energy', 'affordable energy', 'stoves safe', 'natural gas homes']"
CREC-2023-06-13-pt1-PgH2844-22,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-13-pt1-PgH2844-23,"['yield', 'york', 'lawler', 'minutes gentleman']"
CREC-2023-06-13-pt1-PgH2844-24,"['ban gas', '2026 ban gas', 'stove protection', 'stoves state budget', 'stoves americans important']"
CREC-2023-06-13-pt1-PgH2844-25,"['efficiency standards certainly', 'gas stove hazardous', 'electric stoves efficiency', 'legislation saying consumer', 'administration banning gas']"
CREC-2023-06-13-pt1-PgH2844-26,"['effective member energy', 'pfluger good friend', 'commerce committee', 'gentleman texas', 'yield minutes']"
CREC-2023-06-13-pt1-PgH2844-27,"['limiting pollution protecting', 'homes natural gas', 'texas issue localized', 'american energy don', 'epa overreach']"
CREC-2023-06-13-pt1-PgH2844-29,"['protecting environment baselessly', 'product safety commission', 'biden clean energy', 'energy policies agree', 'stoves environment safety']"
CREC-2023-06-13-pt1-PgH2844-30,"['mast', 'yield minutes gentleman', 'florida', 'floridian', 'great american hero']"
CREC-2023-06-13-pt1-PgH2844-31,"['tent dealing gas', 'american people expect', 'july prediction today', 'quick warning administration', 'backyard grills going']"
CREC-2023-06-13-pt1-PgH2844-32,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-13-pt1-PgH2844-33,"['gas stove', 'people love gas', 'agenda really green', 'know going bipartisan', 'democratic party agenda']"
CREC-2023-06-13-pt1-PgH2844-34,"['gentleman', 'additional speakers', 'closing prepared close']"
CREC-2023-06-13-pt1-PgH2844-35,"['yield minutes', 'north dakota', 'mr armstrong sponsor', 'minutes gentleman', 'speaker yield']"
CREC-2023-06-13-pt1-PgH2844-36,"['prohibits commission developing', 'recalling unsafe products', 'simply prohibits commission', 'research gas stoves', 'category gas stoves']"
CREC-2023-06-13-pt1-PgH2844-37,"['commission allowed understand', 'consumer product safety', 'safety standard possibility', 'ban stoves says', 'rule gas stoves']"
CREC-2023-06-13-pt1-PgH2844-38,"['majority', 'louisiana', 'leader', 'yield minute', 'mr scalise distinguished']"
CREC-2023-06-13-pt1-PgH2844-39,"['energy epa', 'government today gas', 'ban gas stove', 'energy costs skyrocketing', 'engine congressional act']"
CREC-2023-06-13-pt1-PgH2844-40,"['stoves doesn address', 'going ban gas', 'gas stoves looking', 'buy potentially hazardous', 'consumer product safety']"
CREC-2023-06-13-pt1-PgH2844-41,"['yield', 'mr', 'michigan', 'walberg', 'minutes distinguished']"
CREC-2023-06-13-pt1-PgH2844-42,"['stoves going restrict', 'natural gas makes', 'americans utilizing gas', 'stove ban', 'natural gas safe']"
CREC-2023-06-13-pt1-PgH2844-43,"['ms', 'yield time', 'illinois', 'schakowsky', 'consume gentlewoman']"
CREC-2023-06-13-pt1-PgH2844-44,"['said really misinformation', 'vote protect children', 'lose gas', 'consumer product safety', 'stoves plot']"
CREC-2023-06-13-pt1-PgH2844-45,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-06-13-pt1-PgH2844-46,"['going bipartisan support', 'money replace stoves', 'americans use gas', 'going ban gas', 'stoves let away']"
CREC-2023-06-13-pt1-PgH2844-55,"['amendment desk', 'amendment', 'desk']"
CREC-2023-06-13-pt1-PgH2844-59,"['proposed rule cost', 'stove americans', 'product consumes amendment', 'energy estimates savings', 'freestanding gas stoves']"
CREC-2023-06-13-pt1-PgH2844-60,"['gentlewoman yield', 'gentlewoman', 'yield']"
CREC-2023-06-13-pt1-PgH2844-61,"['yield', 'gentleman', 'florida', 'yield gentleman', 'gentleman florida']"
CREC-2023-06-13-pt1-PgH2844-62,"['type fuel uses', 'amendment mr speaker', 'amendment make stronger', 'urge yes vote', 'product regulation based']"
CREC-2023-06-13-pt1-PgH2844-63,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-13-pt1-PgH2844-64,"['opposition', 'claim', 'time', 'claim time', 'amendment']"
CREC-2023-06-13-pt1-PgH2844-66,"['lead gasoline', 'lead gas stove', 'create hazard amendment', 'amendment prohibit prevent', 'proposed amendment expand']"
CREC-2023-06-13-pt1-PgH2844-67,"['ask', 'time', 'ask time', 'remaining', 'ask time remaining']"
CREC-2023-06-13-pt1-PgH2844-69,"['new deal extremist', 'hands dangerous green', 'gas products america', 'hazards gas stoves', 'heard regarding amendment']"
CREC-2023-06-13-pt1-PgH2844-70,"['did respond danger', 'harmful scenarios just', 'stove including lead', 'children mines amendment', 'oppose amendment']"
CREC-2023-06-13-pt1-PgH2844-73,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-06-13-pt1-PgH2844-75,"['committee rise', 'committee', 'rise']"
CREC-2023-06-13-pt1-PgH2853-2-19,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-06-13-pt1-PgH2856-2-1,"['remarks include extraneous', '1640', 'members legislative', 'days revise extend', 'ask unanimous consent']"
CREC-2023-06-13-pt1-PgH2856-2-7,"['energy imposing standards', 'stoves pass rule', 'trying ban gas', 'proposed extreme regulation', 'percent gas stoves']"
CREC-2023-06-13-pt1-PgH2856-2-8,"['new gas stoves', 'energy efficiency standard', 'energy rulemaking', 'emissions standards popular', 'stoves act republican']"
CREC-2023-06-13-pt1-PgH2856-2-9,"['percent don 50', 'cooktops tested', 'percent qualify', 'stoves department energy', 'banning gas']"
CREC-2023-06-13-pt1-PgH2856-2-10,"['stove gas stove', 'stoves act debating', 'american energy doing', 'stove limit purchase', 'american energy affordability']"
CREC-2023-06-13-pt1-PgH2856-2-11,"['yield', 'mr', 'maryland', 'minutes', 'sarbanes member committee']"
CREC-2023-06-13-pt1-PgH2856-2-12,"['cooktop efficiency', 'energy policy conservation', 'standard stoves just', 'congress energy policy', 'ban type appliance']"
CREC-2023-06-13-pt1-PgH2856-2-13,"['yield', 'mr', 'minutes', 'georgia', 'carter']"
CREC-2023-06-13-pt1-PgH2856-2-14,"['week gas stoves', 'current stovetops market', 'americans use gas', 'energy telling american', 'stoves prevent department']"
CREC-2023-06-13-pt1-PgH2856-2-15,"['california ms', 'minutes', 'kamlager dove', 'gentlewoman']"
CREC-2023-06-13-pt1-PgH2856-2-16,"['accelerating homelessness stoves', 'freedom purchase energy', 'gas stoves act', 'regulate guns stoves', 'stoves republican messaging']"
CREC-2023-06-13-pt1-PgH2856-2-18,"['additional', 'yield', 'california', 'minute', 'gentlewoman']"
CREC-2023-06-13-pt1-PgH2856-2-19,"['coming stoves mr', 'china', 'ask vote legislation', 'seen tell republicans', 'emperor clothes talking']"
CREC-2023-06-13-pt1-PgH2856-2-21,"['americans today like', 'department energy does', 'living crisis crisis', 'democratic colleague talking', 'issues important']"
CREC-2023-06-13-pt1-PgH2856-2-22,"['control stoves', 'say dementia biden', 'drive americans', 'mess gas stoves', 'texas message biden']"
CREC-2023-06-13-pt1-PgH2856-2-23,"['yield', 'virginia', 'minutes', 'gentlewoman', 'mcclellan']"
CREC-2023-06-13-pt1-PgH2856-2-24,"['stoves department', 'stoves american', 'issue energy', 'energy efficiency standards', 'attempting ban gas']"
CREC-2023-06-13-pt1-PgH2856-2-25,"['important issues suggest', 'democratic colleagues talk', 'energy commerce', 'gas stoves don', 'biden say stop']"
CREC-2023-06-13-pt1-PgH2856-2-26,"['stoves 1640 necessary', 'stoves act', 'energy policy conservation', 'bipartisan introduced energy', 'regulatory ban gas']"
CREC-2023-06-13-pt1-PgH2856-2-27,"['stoves efficient affordable', 'increase costs consumers', 'annually utility bills', 'cited american gas', 'efficiency standards effect']"
CREC-2023-06-13-pt1-PgH2856-2-28,"['speaker yield minutes', 'going save', '14 years saved', 'money remind according', 'cents month mr']"
CREC-2023-06-13-pt1-PgH2856-2-29,"['use natural gas', 'stoves act', 'standard cooking appliances', 'energy standard cooking', 'stove ridiculous harmful']"
CREC-2023-06-13-pt1-PgH2856-2-30,"['time', 'reserve', 'continue', 'balance time', 'continue reserve balance']"
CREC-2023-06-13-pt1-PgH2856-2-31,"['mr', 'yield', 'minutes', 'fulcher', 'idaho']"
CREC-2023-06-13-pt1-PgH2856-2-32,"['banning gas', 'gas stove protection', 'stoves wasn republicans', 'efficient electric stoves', 'banning appliances matter']"
CREC-2023-06-13-pt1-PgH2856-2-33,"['advocate energy efficient', 'fundamental difference democrats', 'americans pay energy', 'fuel friends democrats', 'home energy bills']"
CREC-2023-06-13-pt1-PgH2856-2-34,"['yield', 'minute', 'hageman', 'gentlewoman wyoming']"
CREC-2023-06-13-pt1-PgH2856-2-35,"['mandates american public', 'increasing cost cooking', 'gas stoves preferred', 'rights natural gas', 'look energy poverty']"
CREC-2023-06-13-pt1-PgH2856-2-37,"['30', 'yield additional', 'seconds', 'gentlewoman', 'wyoming']"
CREC-2023-06-13-pt1-PgH2856-2-38,"['increase cost food', 'stoves just step', 'energy housing', 'ban gas', 'poverty administration goal']"
CREC-2023-06-13-pt1-PgH2856-2-39,"['california', 'barragan member committee', 'yield minutes', 'gentlewoman', 'energy commerce']"
CREC-2023-06-13-pt1-PgH2856-2-40,"['stoves argued government', 'efficiency standards save', 'energy updated efficiency', 'appliances use energy', 'standards stoves republicans']"
CREC-2023-06-13-pt1-PgH2856-2-42,"['additional', 'yield', 'california', 'minute', 'gentlewoman']"
CREC-2023-06-13-pt1-PgH2856-2-43,"['energy conservation standards', 'distracted bipartisan issue', 'stoves just true', 'congressionally mandated efficiency', 'attempting ban gas']"
CREC-2023-06-13-pt1-PgH2856-2-44,"['time', 'sides', 'remaining', 'time remaining sides']"
CREC-2023-06-13-pt1-PgH2856-2-46,"['mr', 'yield', 'wisconsin', 'minute', 'grothman']"
CREC-2023-06-13-pt1-PgH2856-2-47,"['pay electricity', 'wisconsinites', 'worry welfare class', 'wisconsinites gas stove', 'middle class republican']"
CREC-2023-06-13-pt1-PgH2856-2-48,"['essentially american innovation', 'gas stoves banning', 'appliances authors believe', 'trillion savings doe', 'freedom americans save']"
CREC-2023-06-13-pt1-PgH2856-2-49,"['time', 'prepared', 'balance time', 'close', 'close reserve balance']"
CREC-2023-06-13-pt1-PgH2856-2-50,"['stoves electric stoves', 'eliminating department energy', 'dealing gas stoves', 'previous banning gas', 'energy clear banning']"
CREC-2023-06-13-pt1-PgH2856-2-51,"['gas association american', 'energy source sectors', 'stoves tested percent', 'stoves don understand', 'saying banning gas']"
CREC-2023-06-13-pt1-PgH2856-2-60,"['amendment desk', 'amendment', 'desk']"
CREC-2023-06-13-pt1-PgH2856-2-64,"['chinese government influence', 'regulations ban gas', 'energy disclose certain', 'fund introduced amendment', 'meeting secretary energy']"
CREC-2023-06-13-pt1-PgH2856-2-66,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-06-13-pt1-PgH2856-2-68,"['banning gas', 'amends energy policy', 'standards department energy', 'efficiency standards years', 'stoves talk efficiency']"
CREC-2023-06-13-pt1-PgH2856-2-72,"['amendment desk', 'amendment', 'desk']"
CREC-2023-06-13-pt1-PgH2856-2-76,"['energy security consumers', 'ban gas stoves', 'republicans care energy', 'energy efficiency proposal', 'energy security weakening']"
CREC-2023-06-13-pt1-PgH2856-2-77,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-06-13-pt1-PgH2856-2-79,"['savings energy reduce', 'natural gas affordable', 'reliable energy banning', 'gas stoves act', 'stove ban']"
CREC-2023-06-13-pt1-PgH2856-2-80,"['fossil fuel lobby', 'weaken energy', 'energy jobs make', 'security important republicans', 'energy security suspect']"
CREC-2023-06-13-pt1-PgH2856-2-81,"['amendment democratic colleagues', 'existing models gas', 'percent gas stoves', 'banned urge vote', 'new proposed rule']"
CREC-2023-06-13-pt1-PgH2856-2-84,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-06-13-pt1-PgH2856-2-87,"['amendment desk', 'amendment', 'desk']"
CREC-2023-06-13-pt1-PgH2856-2-91,"['stoves act biggest', 'department energy rulemaking', 'future cooktop standards', 'amends energy policy', 'save gas stoves']"
CREC-2023-06-13-pt1-PgH2856-2-92,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-06-13-pt1-PgH2856-2-94,"['ban majority gas', 'energy policy conservation', 'stoves 1640 allows', 'reissue gas stove', 'prevent department energy']"
CREC-2023-06-13-pt1-PgH2856-2-95,"['cooktops gas stoves', 'efficiency standards gas', 'energy deal efficiency', 'stoves fair reading', 'stoves remember rule']"
CREC-2023-06-13-pt1-PgH2856-2-96,"['standards deal gas', 'stoves takes away', 'electric stoves problem', 'efficiency standards deal', 'yes energy efficiency']"
CREC-2023-06-13-pt1-PgH2856-2-99,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-06-13-pt1-PgH2856-2-101,"['committee rise', 'committee', 'rise']"
CREC-2023-06-13-pt1-PgH2865-1,"['consent', 'remarks include extraneous', 'ask unanimous', 'members legislative', 'days revise extend']"
CREC-2023-06-13-pt1-PgH2865-7,"['appropriate read constitution', 'executive branch needs', 'regulation passed executive', 'constitution', 'does legislative powers']"
CREC-2023-06-13-pt1-PgH2865-11,"['doubt reins act', 'congress signed', 'legislative veto supreme', 'allows congress overturn', 'underlying policy reins']"
CREC-2023-06-13-pt1-PgH2865-12,"['constitution say unconstitutional', 'power executive branch', 'tonight restore constitution', 'president reins act', 'redundant congressional review']"
CREC-2023-06-13-pt1-PgH2865-13,"['reins act require', 'legislative powers', 'congress accountable legislating', 'hold congress accountable', 'reins act critical']"
CREC-2023-06-13-pt1-PgH2865-14,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-13-pt1-PgH2865-15,"['include record', 'congressional', '277 prepared', 'cost', 'budget office']"
CREC-2023-06-13-pt1-PgH2865-19,"['mr', 'yield', 'florida', 'minutes', 'rutherford']"
CREC-2023-06-13-pt1-PgH2865-20,"['policies insidious rulemaking', 'commitment constituents congress', 'returns congress', 'executive orders insidious', 'taxpaying americans reins']"
CREC-2023-06-13-pt1-PgH2865-21,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-06-13-pt1-PgH2865-22,"['california', 'mcclintock good', 'yield minutes', 'friend serves judiciary', 'minutes gentleman']"
